protein_id	subject_id	percent_identity	alignment_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	subject_title	rank
TRINITY_DN1549_c0_g1_i1.p1	YJR155W	100	71	0	0	1	71	1	71	1.65e-48	152	YJR155W AAD10 SGDID:S000003916, Chr X from 727405-728271, Genome Release 64-4-1, Verified ORF, "Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family"	1
TRINITY_DN1550_c0_g1_i1.p1	YOL025W	98.5	68	1	0	1	68	384	451	5.42e-35	122	YOL025W LAG2 SGDID:S000005385, Chr XV from 274957-276939, Genome Release 64-4-1, Verified ORF, "Protein that negatively regulates the SCF E3-ubiquitin ligase; regulates by interacting with and preventing neddyation of the cullin subunit, Cdc53p; longevity determinant that is preferentially expressed in young cells; similar to mammalian Cand1"	1
TRINITY_DN1551_c0_g1_i1.p1	YOR112W	100	72	0	0	1	72	59	130	5.31e-44	147	YOR112W CEX1 SGDID:S000005638, Chr XV from 531508-533793, Genome Release 64-4-1, Verified ORF, "Component of COPI-mediated trafficking and tRNA nuclear export; enables Rna1p to access and activate Gsp1p-GTP bound to the export receptor tRNA complex during aminoacylation-dependent tRNA export; copurifies with tRNA export receptors; interacts with COPI coat proteins and regulates Golgi-to-ER trafficking; membrane fraction associated; mutations in members of the homologous human SCY1-like (SCYL) family of pseudokinases are linked to peripheral neuropathy, cerebellar atrophy, ataxia and ALS"	1
TRINITY_DN1552_c0_g1_i1.p1	YBR060C	99.1	106	1	0	1	106	190	295	1.67e-66	208	YBR060C ORC2 SGDID:S000000264, Chr II from 362514-360652, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; interacts with Spp1p and with trimethylated histone H3; phosphorylated by Cdc28p"	1
TRINITY_DN1553_c0_g1_i1.p1	YNL225C	100	71	0	0	2	72	177	247	2.74e-36	125	YNL225C CNM67 SGDID:S000005169, Chr XIV from 224469-222724, Genome Release 64-4-1, reverse complement, Verified ORF, "Component of the spindle pole body outer plaque; required for spindle orientation and mitotic nuclear migration; CNM67 has a paralog, ADY3, that arose from the whole genome duplication"	1
TRINITY_DN1554_c0_g1_i1.p1	YGR236C	100	65	0	0	2	66	31	95	3.51e-42	130	YGR236C SPG1 SGDID:S000003468, Chr VII from 962817-962530, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	1
TRINITY_DN1557_c0_g1_i1.p1	YNL221C	100	73	0	0	1	73	4	76	6.00e-38	130	YNL221C POP1 SGDID:S000005165, Chr XIV from 233695-231068, Genome Release 64-4-1, reverse complement, Verified ORF, "Subunit of RNase MRP, nuclear RNase P and telomerase complexes; RNase MRP cleaves pre-rRNA, nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs, while telomerase replenishes telomeric DNA; binds to the RPR1 RNA subunit in RNase P"	1
TRINITY_DN1558_c0_g1_i1.p2	YOR290C	94.5	73	4	0	9	81	190	262	1.28e-25	96.3	YOR290C SNF2 SGDID:S000005816, Chr XV from 860258-855147, Genome Release 64-4-1, reverse complement, Verified ORF, "Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p"	1
TRINITY_DN1559_c0_g1_i1.p1	YDR195W	100	92	0	0	1	92	38	129	2.37e-59	187	YDR195W REF2 SGDID:S000002603, Chr IV from 848599-850200, Genome Release 64-4-1, Verified ORF, "RNA-binding protein; involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation, and in snoRNA maturation; part of holo-CPF subcomplex APT, which associates with 3'-ends of snoRNA- and mRNA-encoding genes; putative regulatory subunit of type 1 protein phosphatase Glc7p, required for actomyosin ring formation, and for timely dephosphorylation and release of Bnr1p from the division site; relocalizes to the cytosol in response to hypoxia"	1
TRINITY_DN155_c0_g1_i1.p1	YER002W	100	231	0	0	1	231	1	231	1.83e-149	413	YER002W NOP16 SGDID:S000000804, Chr V from 156803-157498, Genome Release 64-4-1, Verified ORF, "Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis"	1
TRINITY_DN155_c0_g1_i2.p1	YML010W	100	841	0	0	94	934	199	1039	0.0	1355	YML010W SPT5 SGDID:S000004470, Chr XIII from 247677-250868, Genome Release 64-4-1, Verified ORF, "Spt4p/5p (DSIF) transcription elongation factor complex subunit; the Spt4/5 complex binds to ssRNA in a sequence-specific manner, and in concert with RNAP I and II has multiple roles regulating transcriptional elongation, RNA processing, quality control, and transcription-coupled repair; interacts with DNA upstream of RNAPII and the non-template strand of the transcription bubble; Spt5p is the only transcription elongation factor conserved in all domains of life"	1
TRINITY_DN1560_c0_g1_i1.p1	YKL156W	100	82	0	0	17	98	1	82	1.01e-56	167	YKL156W RPS27A SGDID:S000001639, Chr XI from 158613-158615,158967-159212, Genome Release 64-4-1, Verified ORF, "Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S27, no bacterial homolog; RPS27A has a paralog, RPS27B, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"	1
TRINITY_DN1561_c0_g1_i1.p1	YBR280C	100	130	0	0	1	130	104	233	1.34e-86	262	YBR280C SAF1 SGDID:S000000484, Chr II from 764697-762784, Genome Release 64-4-1, reverse complement, Verified ORF, "F-Box protein involved in proteasome-dependent degradation of Aah1p; involved in proteasome-dependent degradation of Aah1p during entry of cells into quiescence; interacts with Skp1"	1
TRINITY_DN1563_c0_g1_i1.p1	YDL215C	100	84	0	0	1	84	203	286	6.93e-50	165	YDL215C GDH2 SGDID:S000002374, Chr IV from 73918-70640, Genome Release 64-4-1, reverse complement, Verified ORF, "NAD(+)-dependent glutamate dehydrogenase; degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels; genetically interacts with GDH3 by suppressing stress-induced apoptosis"	1
TRINITY_DN1566_c0_g1_i1.p1	YNL012W	100	91	0	0	1	91	493	583	4.09e-59	188	YNL012W SPO1 SGDID:S000004957, Chr XIV from 609686-609790,609875-611665, Genome Release 64-4-1, Verified ORF, "Meiosis-specific prospore protein; required for meiotic spindle pole body duplication and separation; required to produce bending force necessary for proper prospore membrane assembly during sporulation; has similarity to phospholipase B"	1
TRINITY_DN1567_c0_g1_i1.p1	YFL008W	98.8	86	1	0	1	86	468	553	2.99e-50	166	YFL008W SMC1 SGDID:S000001886, Chr VI from 119429-123106, Genome Release 64-4-1, Verified ORF, "Subunit of the multiprotein cohesin complex; essential protein involved in chromosome segregation and in double-strand DNA break repair; SMC chromosomal ATPase family member, binds DNA with a preference for DNA with secondary structure"	1
TRINITY_DN1568_c0_g1_i1.p1	YMR065W	100	87	0	0	1	87	61	147	1.20e-58	184	YMR065W KAR5 SGDID:S000004669, Chr XIII from 399702-401216, Genome Release 64-4-1, Verified ORF, "Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen, may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone"	1
TRINITY_DN1569_c0_g1_i1.p1	YKL010C	100	74	0	0	1	74	234	307	9.97e-44	147	YKL010C UFD4 SGDID:S000001493, Chr XI from 425875-421424, Genome Release 64-4-1, reverse complement, Verified ORF, "Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p, two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism, including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress"	1
TRINITY_DN156_c0_g1_i1.p1	YJR064W	99.8	562	1	0	1	562	1	562	0.0	1091	YJR064W CCT5 SGDID:S000003825, Chr X from 555914-557602, Genome Release 64-4-1, Verified ORF, "Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo"	1
TRINITY_DN1570_c0_g1_i1.p1	YPL006W	100	91	0	0	1	91	37	127	2.13e-60	196	YPL006W NCR1 SGDID:S000005927, Chr XVI from 544631-548143, Genome Release 64-4-1, Verified ORF, "Vacuolar membrane protein involved with Npc2p in sterol trafficking; transits through biosynthetic vacuolar protein sorting pathway, involved in sphingolipid metabolism; cells lacking Ncr1p exhibit high levels of long chain bases (LCB), similar to accumulation of high amounts of lipids observed in patients with Neimann-Pick C disease caused by loss-of-function mutations in human NPC1; targeted to vacuole via AP-3 pathway"	1
TRINITY_DN1571_c0_g1_i1.p1	YJL207C	100	183	0	0	1	183	1347	1529	1.03e-112	350	YJL207C LAA1 SGDID:S000003743, Chr X from 47433-41389, Genome Release 64-4-1, reverse complement, Verified ORF, "AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene"	1
TRINITY_DN1572_c0_g1_i1.p1	YBR235W	99.2	126	1	0	1	126	378	503	5.45e-71	227	YBR235W VHC1 SGDID:S000000439, Chr II from 686901-690263, Genome Release 64-4-1, Verified ORF, "Vacuolar membrane cation-chloride cotransporter (CCC); involved in potassium homeostasis and salt tolerance; localizes to sites of contact between vacuole and mitochondria (vCLAMPs); targeted to vacuole via AP-3 pathway; similar to mammalian electroneutral Na(+)-(K+)-C1- cotransporter family"	1
TRINITY_DN1575_c0_g1_i1.p1	YFL061W	100	184	0	0	1	184	1	184	1.95e-130	363	YFL061W DDI3 SGDID:S000001833, Chr VI from 9545-10222, Genome Release 64-4-1, Verified ORF, "Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI2 and Ddi2p"	1
TRINITY_DN1578_c0_g1_i1.p1	YGR145W	100	125	0	0	1	125	32	156	2.06e-84	258	YGR145W ENP2 SGDID:S000003377, Chr VII from 781767-783890, Genome Release 64-4-1, Verified ORF, "Component of the SSU; required for pre-18S rRNA processing, biogenesis of the small ribosomal subunit; interacts with U3 snoRNA, Mpp10p and Bfr2p; contains WD repeats, and has homology to Spb1p"	1
TRINITY_DN157_c0_g1_i1.p1	YNR065C	99.4	172	1	0	1	172	945	1116	1.00e-90	284	YNR065C YNR065C SGDID:S000005348, Chr XIV from 753700-750350, Genome Release 64-4-1, reverse complement, Uncharacterized ORF, "Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene"	1
TRINITY_DN157_c0_g2_i1.p1	YJL222W	99.4	172	1	0	1	172	1378	1549	1.33e-103	323	YJL222W VTH2 SGDID:S000003758, Chr X from 11475-16124, Genome Release 64-4-1, Verified ORF, "Putative membrane glycoprotein; has strong similarity to Vth1p and Pep1p/Vps10p; may be involved in vacuolar protein sorting"	1
TRINITY_DN1581_c0_g1_i1.p1	YGL013C	100	123	0	0	1	123	629	751	1.60e-78	248	YGL013C PDR1 SGDID:S000002981, Chr VII from 472298-469092, Genome Release 64-4-1, reverse complement, Verified ORF, "Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog, PDR3, that arose from the whole genome duplication"	1
TRINITY_DN1582_c0_g1_i1.p1	YPR171W	100	104	0	0	7	110	1	104	1.12e-68	213	YPR171W BSP1 SGDID:S000006375, Chr XVI from 883828-885558, Genome Release 64-4-1, Verified ORF, "Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p"	1
TRINITY_DN1583_c0_g1_i1.p1	YBL098W	100	76	0	0	1	76	111	186	1.66e-50	162	YBL098W BNA4 SGDID:S000000194, Chr II from 39145-40527, Genome Release 64-4-1, Verified ORF, "Kynurenine 3-monooxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; localizes to mitochondria and peroxisomes; putative therapeutic target for Huntington disease"	1
TRINITY_DN1584_c0_g1_i1.p1	YLR206W	99.6	259	1	0	1	259	1	259	1.29e-153	439	YLR206W ENT2 SGDID:S000004196, Chr XII from 554578-556419, Genome Release 64-4-1, Verified ORF, "Epsin-like protein required for endocytosis and actin patch assembly; K48-, K63-specific Ub chain binding protein that functions as an endocytic adaptor; contains clathrin-binding motif at C-terminus; functionally redundant with Ent1p; ENT2 has a paralog, ENT1, that arose from the whole genome duplication"	1
TRINITY_DN1587_c0_g1_i1.p1	YPL012W	100	73	0	0	1	73	103	175	8.39e-43	144	YPL012W RRP12 SGDID:S000005933, Chr XVI from 529723-533409, Genome Release 64-4-1, Verified ORF, "Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; has a role in nuclear import in association with Pse1p; also plays a role in the cell cycle and the DNA damage response; contains HEAT-repeats"	1
TRINITY_DN1589_c0_g1_i1.p1	YDL240W	99.4	159	1	0	1	159	650	808	1.14e-99	306	YDL240W LRG1 SGDID:S000002399, Chr IV from 22823-25876, Genome Release 64-4-1, Verified ORF, "GTPase-activating protein (GAP); contains Rho1p-specific GAP activity, interacting with activated forms of Rho1p; functions along with Sac7p as a negative regulator of the Pkc1p-mediated cell wall integrity signaling pathway; negative regulator of cell wall 1,3-beta-glucan biosynthesis; required for efficient cell fusion; contains a RhoGAP domain and three Lin-11-Isl1-Mec-3 (LIM) domains"	1
TRINITY_DN158_c0_g1_i1.p1	YER033C	100	74	0	0	1	74	1003	1076	2.19e-44	149	YER033C ZRG8 SGDID:S000000835, Chr V from 221287-218057, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein of unknown function; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency"	1
TRINITY_DN1590_c0_g1_i1.p1	YGL205W	99.0	103	1	0	1	103	155	257	6.67e-69	217	YGL205W POX1 SGDID:S000003173, Chr VII from 108158-110404, Genome Release 64-4-1, Verified ORF, "Fatty-acyl coenzyme A oxidase; involved in the fatty acid beta-oxidation pathway; localized to the peroxisomal matrix; component of a light sensing pathway, converting light into a hydrogen peroxide signal, modulating nucleo-cytoplasmic shuttling of stress-responsive transcription factor, Msn2p"	1
TRINITY_DN1592_c0_g1_i1.p1	YGR089W	100	75	0	0	1	75	154	228	2.60e-43	146	YGR089W NNF2 SGDID:S000003321, Chr VII from 656960-659770, Genome Release 64-4-1, Verified ORF, "Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I, II, and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation"	1
